mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,target,lag_1h
4,2,0,0,0,1,0.26,0.2727,0.7,0.1343,24,34.0
4,3,0,0,0,1,0.3,0.3333,0.61,0.0,11,24.0
4,4,0,0,0,1,0.28,0.303,0.7,0.0896,3,11.0
4,5,0,0,0,1,0.28,0.2727,0.65,0.2239,5,3.0
4,6,0,0,0,1,0.28,0.2727,0.65,0.194,33,5.0
4,7,0,0,0,1,0.32,0.303,0.57,0.2239,33,33.0
4,8,0,0,0,1,0.34,0.3333,0.57,0.1642,62,33.0
4,9,0,0,0,1,0.36,0.3182,0.5,0.4925,142,62.0
4,10,0,0,0,1,0.4,0.4091,0.43,0.4179,215,142.0
4,11,0,0,0,1,0.42,0.4242,0.41,0.2537,243,215.0
4,12,0,0,0,1,0.44,0.4394,0.38,0.2836,313,243.0
4,13,0,0,0,1,0.44,0.4394,0.33,0.2985,367,313.0
4,14,0,0,0,1,0.46,0.4545,0.31,0.1343,349,367.0
4,15,0,0,0,2,0.46,0.4545,0.33,0.0,292,349.0
4,16,0,0,0,2,0.46,0.4545,0.31,0.194,303,292.0
4,17,0,0,0,2,0.46,0.4545,0.28,0.1343,274,303.0
4,18,0,0,0,2,0.46,0.4545,0.31,0.0,172,274.0
4,19,0,0,0,2,0.42,0.4242,0.44,0.194,144,172.0
4,20,0,0,0,3,0.42,0.4242,0.41,0.2239,79,144.0
4,21,0,0,0,2,0.42,0.4242,0.44,0.2239,45,79.0
4,22,0,0,0,1,0.4,0.4091,0.43,0.1045,36,45.0
4,23,0,0,0,1,0.4,0.4091,0.5,0.0896,31,36.0
4,0,0,1,1,1,0.4,0.4091,0.5,0.2239,6,31.0
4,1,0,1,1,1,0.4,0.4091,0.56,0.3582,11,6.0
4,2,0,1,1,1,0.38,0.3939,0.66,0.2537,2,11.0
4,3,0,1,1,1,0.38,0.3939,0.66,0.2836,1,2.0
4,4,0,1,1,1,0.38,0.3939,0.71,0.2985,2,1.0
4,5,0,1,1,1,0.4,0.4091,0.62,0.2537,7,2.0
4,6,0,1,1,1,0.42,0.4242,0.58,0.2836,46,7.0
4,7,0,1,1,2,0.44,0.4394,0.54,0.2537,157,46.0
4,8,0,1,1,2,0.46,0.4545,0.55,0.2985,339,157.0
4,9,0,1,1,2,0.5,0.4848,0.51,0.3881,158,339.0
4,10,0,1,1,2,0.54,0.5152,0.45,0.3582,90,158.0
4,11,0,1,1,1,0.6,0.6212,0.4,0.3881,124,90.0
4,12,0,1,1,1,0.64,0.6212,0.36,0.4627,157,124.0
4,13,0,1,1,1,0.68,0.6364,0.34,0.3284,139,157.0
4,14,0,1,1,2,0.74,0.6515,0.27,0.4925,123,139.0
4,15,0,1,1,1,0.76,0.6667,0.23,0.5522,143,123.0
4,16,0,1,1,1,0.76,0.6515,0.22,0.5224,189,143.0
4,17,0,1,1,1,0.74,0.6515,0.23,0.6119,366,189.0
4,18,0,1,1,2,0.72,0.6364,0.23,0.4925,386,366.0
4,19,0,1,1,1,0.7,0.6364,0.24,0.4627,278,386.0
4,20,0,1,1,2,0.7,0.6364,0.24,0.5522,173,278.0
4,21,0,1,1,2,0.7,0.6364,0.3,0.4478,95,173.0
4,22,0,1,1,2,0.68,0.6364,0.36,0.4627,75,95.0
4,23,0,1,1,2,0.64,0.6212,0.47,0.2239,48,75.0
4,0,0,2,1,1,0.62,0.6212,0.5,0.1045,22,48.0
4,1,0,2,1,3,0.62,0.6212,0.57,0.4179,15,22.0
4,2,0,2,1,2,0.54,0.5152,0.73,0.3284,5,15.0
4,3,0,2,1,2,0.54,0.5152,0.73,0.3284,4,5.0
4,4,0,2,1,3,0.5,0.4848,0.88,0.4925,2,4.0
4,5,0,2,1,3,0.46,0.4545,0.94,0.2985,5,2.0
4,6,0,2,1,2,0.48,0.4697,0.88,0.3284,38,5.0
4,7,0,2,1,2,0.48,0.4697,0.88,0.3284,134,38.0
4,8,0,2,1,3,0.38,0.3939,0.87,0.5821,157,134.0
4,9,0,2,1,3,0.36,0.3182,0.87,0.4925,46,157.0
4,10,0,2,1,3,0.34,0.303,0.81,0.3881,28,46.0
4,11,0,2,1,3,0.32,0.2879,0.81,0.4478,19,28.0
4,12,0,2,1,2,0.34,0.303,0.71,0.3881,38,19.0
4,13,0,2,1,2,0.36,0.3333,0.63,0.4179,56,38.0
4,14,0,2,1,2,0.36,0.3182,0.57,0.4925,76,56.0
4,15,0,2,1,1,0.4,0.4091,0.46,0.4627,68,76.0
4,16,0,2,1,1,0.38,0.3939,0.46,0.4179,130,68.0
4,17,0,2,1,1,0.42,0.4242,0.38,0.4179,273,130.0
4,18,0,2,1,1,0.38,0.3939,0.4,0.4925,267,273.0
4,19,0,2,1,1,0.36,0.3333,0.43,0.2985,160,267.0
4,20,0,2,1,1,0.34,0.3182,0.46,0.2836,91,160.0
4,21,0,2,1,1,0.34,0.2879,0.46,0.5224,89,91.0
4,22,0,2,1,1,0.32,0.303,0.49,0.2985,46,89.0
4,23,0,2,1,1,0.3,0.2879,0.49,0.2836,26,46.0
4,0,0,3,1,1,0.3,0.3182,0.49,0.1045,15,26.0
4,1,0,3,1,1,0.26,0.2727,0.6,0.1343,2,15.0
4,2,0,3,1,1,0.24,0.2424,0.7,0.1343,5,2.0
4,3,0,3,1,1,0.26,0.2727,0.6,0.1343,4,5.0
4,4,0,3,1,1,0.24,0.2424,0.65,0.1343,1,4.0
4,5,0,3,1,1,0.24,0.2576,0.7,0.1045,13,1.0
4,6,0,3,1,1,0.24,0.2576,0.7,0.1045,56,13.0
4,7,0,3,1,1,0.26,0.2727,0.65,0.1045,133,56.0
4,8,0,3,1,1,0.32,0.303,0.61,0.2239,325,133.0
4,9,0,3,1,1,0.36,0.3333,0.46,0.2537,165,325.0
4,10,0,3,1,1,0.4,0.4091,0.37,0.3881,69,165.0
4,11,0,3,1,1,0.42,0.4242,0.38,0.3881,93,69.0
4,12,0,3,1,1,0.44,0.4394,0.41,0.2537,134,93.0
4,13,0,3,1,1,0.46,0.4545,0.38,0.4925,112,134.0
4,14,0,3,1,1,0.5,0.4848,0.34,0.4179,115,112.0
4,15,0,3,1,1,0.52,0.5,0.32,0.3284,117,115.0
4,16,0,3,1,1,0.54,0.5152,0.28,0.4179,169,117.0
4,17,0,3,1,1,0.52,0.5,0.32,0.4478,356,169.0
4,18,0,3,1,1,0.52,0.5,0.29,0.3582,325,356.0
4,19,0,3,1,1,0.5,0.4848,0.31,0.2985,232,325.0
4,20,0,3,1,1,0.46,0.4545,0.51,0.2239,141,232.0
4,21,0,3,1,1,0.46,0.4545,0.41,0.2836,102,141.0
4,22,0,3,1,1,0.46,0.4545,0.41,0.2836,84,102.0
4,23,0,3,1,1,0.46,0.4545,0.41,0.2985,40,84.0
4,0,0,4,1,1,0.46,0.4545,0.41,0.2836,20,40.0
4,1,0,4,1,1,0.42,0.4242,0.47,0.1343,13,20.0
4,2,0,4,1,1,0.42,0.4242,0.54,0.0,7,13.0
4,3,0,4,1,1,0.36,0.3485,0.66,0.194,3,7.0
4,4,0,4,1,1,0.34,0.3333,0.76,0.194,1,3.0
4,5,0,4,1,1,0.34,0.3182,0.76,0.2239,6,1.0
4,6,0,4,1,1,0.32,0.303,0.81,0.2537,64,6.0
4,7,0,4,1,2,0.34,0.3333,0.76,0.1642,160,64.0
4,8,0,4,1,1,0.36,0.3485,0.76,0.194,314,160.0
4,9,0,4,1,2,0.4,0.4091,0.66,0.1343,170,314.0
4,10,0,4,1,2,0.42,0.4242,0.67,0.1045,95,170.0
4,11,0,4,1,2,0.46,0.4545,0.55,0.0,122,95.0
4,12,0,4,1,2,0.46,0.4545,0.55,0.0,153,122.0
4,13,0,4,1,2,0.52,0.5,0.48,0.0896,135,153.0
4,14,0,4,1,1,0.56,0.5303,0.43,0.0896,157,135.0
4,15,0,4,1,1,0.6,0.6212,0.38,0.1045,160,157.0
4,16,0,4,1,1,0.6,0.6212,0.35,0.0,213,160.0
4,17,0,4,1,1,0.52,0.5,0.52,0.2836,343,213.0
4,18,0,4,1,1,0.48,0.4697,0.55,0.2537,333,343.0
4,19,0,4,1,1,0.46,0.4545,0.59,0.2985,226,333.0
4,20,0,4,1,1,0.44,0.4394,0.62,0.1642,203,226.0
4,21,0,4,1,2,0.44,0.4394,0.67,0.2836,108,203.0
4,22,0,4,1,2,0.4,0.4091,0.76,0.194,81,108.0
4,23,0,4,1,1,0.38,0.3939,0.76,0.2537,54,81.0
4,0,0,5,1,2,0.36,0.3485,0.76,0.2239,25,54.0
4,1,0,5,1,2,0.34,0.3333,0.76,0.1343,9,25.0
4,2,0,5,1,3,0.34,0.3333,0.76,0.1642,13,9.0
4,3,0,5,1,3,0.34,0.3333,0.76,0.1642,1,13.0
4,4,0,5,1,2,0.34,0.3333,0.86,0.1343,1,1.0
4,5,0,5,1,2,0.32,0.3182,0.87,0.194,9,1.0
4,6,0,5,1,2,0.34,0.3636,0.87,0.0,35,9.0
4,7,0,5,1,3,0.34,0.3333,0.87,0.1642,113,35.0
4,8,0,5,1,3,0.34,0.3333,0.87,0.1642,221,113.0
4,9,0,5,1,2,0.36,0.3485,0.76,0.194,185,221.0
4,10,0,5,1,2,0.36,0.3333,0.71,0.2836,73,185.0
4,11,0,5,1,2,0.4,0.4091,0.62,0.3881,98,73.0
4,12,0,5,1,3,0.38,0.3939,0.66,0.2239,80,98.0
4,13,0,5,1,3,0.36,0.3333,0.76,0.2836,42,80.0
4,14,0,5,1,3,0.34,0.3182,0.87,0.2239,15,42.0
4,15,0,5,1,3,0.34,0.3182,0.87,0.2239,25,15.0
4,16,0,5,1,2,0.32,0.303,0.93,0.2537,60,25.0
4,17,0,5,1,3,0.32,0.303,0.93,0.2537,148,60.0
4,18,0,5,1,3,0.32,0.303,0.93,0.2537,62,148.0
4,19,0,5,1,3,0.3,0.2727,0.93,0.4179,53,62.0
4,20,0,5,1,2,0.3,0.2727,0.93,0.3284,63,53.0
4,21,0,5,1,2,0.3,0.2879,0.93,0.2537,54,63.0
4,22,0,5,1,2,0.3,0.2727,0.93,0.2985,51,54.0
4,23,0,5,1,2,0.3,0.2879,0.93,0.2239,35,51.0
4,0,0,6,0,2,0.3,0.2879,0.87,0.2239,31,35.0
4,1,0,6,0,2,0.3,0.303,0.87,0.1343,20,31.0
4,2,0,6,0,2,0.32,0.303,0.87,0.2239,17,20.0
4,3,0,6,0,3,0.3,0.2879,1.0,0.2537,14,17.0
4,4,0,6,0,3,0.3,0.2727,1.0,0.2537,3,14.0
4,5,0,6,0,2,0.3,0.2879,0.93,0.2239,5,3.0
4,6,0,6,0,2,0.3,0.2879,0.93,0.194,13,5.0
4,7,0,6,0,2,0.3,0.303,0.93,0.1642,21,13.0
4,8,0,6,0,2,0.32,0.303,0.93,0.1642,54,21.0
4,9,0,6,0,2,0.34,0.3485,0.87,0.1045,98,54.0
4,10,0,6,0,2,0.34,0.3333,0.87,0.1343,133,98.0
4,11,0,6,0,2,0.36,0.3636,0.81,0.0,142,133.0
4,12,0,6,0,2,0.36,0.3485,0.81,0.1343,202,142.0
4,13,0,6,0,2,0.36,0.3788,0.81,0.0,222,202.0
4,14,0,6,0,2,0.36,0.3485,0.81,0.1343,212,222.0
4,15,0,6,0,2,0.36,0.3788,0.87,0.0,201,212.0
4,16,0,6,0,2,0.38,0.3939,0.82,0.0,191,201.0
4,17,0,6,0,2,0.38,0.3939,0.82,0.0896,257,191.0
4,18,0,6,0,2,0.38,0.3939,0.82,0.1045,177,257.0
4,19,0,6,0,2,0.38,0.3939,0.82,0.1343,130,177.0
4,20,0,6,0,2,0.38,0.3939,0.87,0.1642,93,130.0
4,21,0,6,0,2,0.36,0.3485,0.93,0.1343,75,93.0
4,22,0,6,0,2,0.36,0.3485,0.93,0.1343,87,75.0
4,23,0,6,0,2,0.38,0.3939,0.87,0.0896,57,87.0
4,0,0,0,0,2,0.38,0.3939,0.87,0.0896,53,57.0
4,1,0,0,0,2,0.38,0.3939,0.87,0.1343,37,53.0
4,2,0,0,0,2,0.38,0.3939,0.87,0.0896,36,37.0
4,3,0,0,0,2,0.38,0.3939,0.87,0.1343,16,36.0
4,4,0,0,0,2,0.36,0.3636,0.93,0.1045,5,16.0
4,5,0,0,0,2,0.36,0.3636,0.93,0.0896,4,5.0
4,6,0,0,0,2,0.36,0.3636,0.93,0.0896,4,4.0
4,7,0,0,0,2,0.36,0.3636,1.0,0.0896,10,4.0
4,8,0,0,0,2,0.38,0.3939,0.94,0.0896,55,10.0
4,9,0,0,0,2,0.38,0.3939,0.94,0.1343,81,55.0
4,10,0,0,0,2,0.4,0.4091,0.87,0.0,150,81.0
4,11,0,0,0,2,0.4,0.4091,0.87,0.1343,202,150.0
4,12,0,0,0,2,0.42,0.4242,0.88,0.1343,230,202.0
4,13,0,0,0,1,0.46,0.4545,0.82,0.1045,263,230.0
4,14,0,0,0,1,0.5,0.4848,0.72,0.194,281,263.0
4,15,0,0,0,1,0.5,0.4848,0.77,0.2239,297,281.0
4,16,0,0,0,2,0.52,0.5,0.72,0.1642,288,297.0
4,17,0,0,0,2,0.52,0.5,0.72,0.194,236,288.0
4,18,0,0,0,1,0.5,0.4848,0.77,0.194,240,236.0
4,19,0,0,0,1,0.5,0.4848,0.77,0.194,131,240.0
4,20,0,0,0,1,0.46,0.4545,0.82,0.1343,92,131.0
4,21,0,0,0,1,0.44,0.4394,0.88,0.194,95,92.0
4,22,0,0,0,1,0.44,0.4394,0.94,0.2537,57,95.0
4,23,0,0,0,1,0.46,0.4545,0.88,0.3582,32,57.0
4,0,0,1,1,1,0.48,0.4697,0.88,0.3284,23,32.0
4,1,0,1,1,1,0.46,0.4545,0.94,0.2836,4,23.0
4,2,0,1,1,1,0.46,0.4545,0.94,0.2836,9,4.0
4,4,0,1,1,1,0.46,0.4545,0.94,0.194,1,9.0
4,5,0,1,1,1,0.46,0.4545,0.94,0.194,13,1.0
4,6,0,1,1,2,0.46,0.4545,1.0,0.2239,61,13.0
4,7,0,1,1,2,0.5,0.4848,0.88,0.2239,176,61.0
4,8,0,1,1,2,0.52,0.5,0.88,0.2836,314,176.0
4,9,0,1,1,2,0.56,0.5303,0.83,0.2836,165,314.0
4,10,0,1,1,2,0.56,0.5303,0.83,0.2985,96,165.0
4,11,0,1,1,2,0.6,0.5909,0.73,0.2985,104,96.0
4,12,0,1,1,2,0.6,0.5909,0.73,0.3284,134,104.0
4,13,0,1,1,2,0.64,0.6061,0.69,0.4179,139,134.0
4,14,0,1,1,2,0.72,0.6667,0.54,0.3582,145,139.0
4,15,0,1,1,1,0.74,0.6667,0.48,0.5224,141,145.0
4,16,0,1,1,1,0.74,0.6667,0.48,0.5224,235,141.0
4,17,0,1,1,1,0.74,0.6667,0.48,0.5224,452,235.0
4,18,0,1,1,1,0.72,0.6667,0.51,0.3881,383,452.0
4,19,0,1,1,1,0.72,0.6667,0.51,0.4478,284,383.0
4,20,0,1,1,1,0.68,0.6364,0.57,0.5224,166,284.0
4,21,0,1,1,1,0.66,0.6212,0.61,0.2537,158,166.0
4,22,0,1,1,2,0.64,0.6212,0.5,0.2836,91,158.0
4,23,0,1,1,3,0.58,0.5455,0.6,0.0,54,91.0
4,0,0,2,1,2,0.62,0.6212,0.5,0.1045,24,54.0
4,1,0,2,1,2,0.62,0.6212,0.5,0.0896,13,24.0
4,2,0,2,1,2,0.6,0.6212,0.53,0.1343,14,13.0
4,3,0,2,1,2,0.58,0.5455,0.56,0.1343,1,14.0
4,4,0,2,1,2,0.56,0.5303,0.64,0.1343,6,1.0
4,5,0,2,1,2,0.54,0.5152,0.68,0.1343,16,6.0
4,6,0,2,1,2,0.54,0.5152,0.68,0.2836,58,16.0
4,7,0,2,1,2,0.54,0.5152,0.68,0.2239,189,58.0
4,8,0,2,1,3,0.48,0.4697,0.88,0.3881,226,189.0
4,9,0,2,1,3,0.46,0.4545,0.94,0.4925,54,226.0
4,10,0,2,1,3,0.5,0.4848,0.82,0.4179,40,54.0
4,11,0,2,1,1,0.52,0.5,0.77,0.3582,49,40.0
4,12,0,2,1,2,0.56,0.5303,0.64,0.4627,92,49.0
4,13,0,2,1,3,0.54,0.5152,0.68,0.2836,106,92.0
4,14,0,2,1,2,0.5,0.4848,0.82,0.2836,44,106.0
4,15,0,2,1,2,0.48,0.4697,0.77,0.5224,78,44.0
4,16,0,2,1,2,0.48,0.4697,0.77,0.3881,99,78.0
4,17,0,2,1,3,0.44,0.4394,0.77,0.2239,291,99.0
4,18,0,2,1,3,0.44,0.4394,0.77,0.2239,224,291.0
4,19,0,2,1,2,0.42,0.4242,0.82,0.2836,130,224.0
4,20,0,2,1,2,0.42,0.4242,0.82,0.2836,103,130.0
4,21,0,2,1,2,0.42,0.4242,0.82,0.194,84,103.0
4,22,0,2,1,2,0.4,0.4091,0.94,0.2985,54,84.0
4,23,0,2,1,2,0.4,0.4091,0.94,0.2537,39,54.0
4,0,0,3,1,2,0.4,0.4091,1.0,0.2985,15,39.0
4,1,0,3,1,2,0.4,0.4091,1.0,0.2985,1,15.0
4,2,0,3,1,3,0.4,0.4091,1.0,0.2985,2,1.0
4,3,0,3,1,3,0.4,0.4091,0.94,0.3284,2,2.0
4,4,0,3,1,3,0.4,0.4091,0.94,0.3284,3,2.0
4,5,0,3,1,3,0.38,0.3939,0.94,0.2537,5,3.0
4,6,0,3,1,3,0.38,0.3939,0.94,0.2239,34,5.0
4,7,0,3,1,3,0.36,0.3485,1.0,0.2239,70,34.0
4,8,0,3,1,3,0.38,0.3939,0.94,0.194,164,70.0
4,9,0,3,1,2,0.38,0.3939,0.94,0.2239,65,164.0
4,10,0,3,1,2,0.4,0.4091,0.87,0.194,46,65.0
4,11,0,3,1,2,0.42,0.4242,0.82,0.194,61,46.0
4,12,0,3,1,3,0.42,0.4242,0.82,0.2537,95,61.0
4,13,0,3,1,2,0.44,0.4394,0.77,0.194,61,95.0
4,14,0,3,1,2,0.42,0.4242,0.77,0.2537,106,61.0
4,15,0,3,1,2,0.44,0.4394,0.72,0.2836,81,106.0
4,16,0,3,1,1,0.46,0.4545,0.67,0.2836,142,81.0
4,17,0,3,1,1,0.46,0.4545,0.67,0.2985,309,142.0
4,18,0,3,1,1,0.44,0.4394,0.62,0.3881,321,309.0
4,19,0,3,1,1,0.44,0.4394,0.62,0.2537,175,321.0
4,20,0,3,1,1,0.44,0.4394,0.62,0.2537,126,175.0
4,21,0,3,1,1,0.42,0.4242,0.67,0.1642,117,126.0
4,22,0,3,1,1,0.42,0.4242,0.67,0.194,99,117.0
4,23,0,3,1,1,0.4,0.4091,0.71,0.1343,62,99.0
4,0,0,4,1,1,0.38,0.3939,0.76,0.1343,21,62.0
4,1,0,4,1,1,0.38,0.3939,0.76,0.2239,10,21.0
4,2,0,4,1,1,0.36,0.3485,0.76,0.1343,3,10.0
4,3,0,4,1,1,0.34,0.3333,0.81,0.1343,2,3.0
4,4,0,4,1,1,0.34,0.3636,0.76,0.0,9,2.0
4,5,0,4,1,1,0.34,0.3485,0.76,0.0896,14,9.0
4,6,0,4,1,1,0.34,0.3485,0.76,0.1045,70,14.0
4,7,0,4,1,1,0.38,0.3939,0.66,0.0,193,70.0
4,8,0,4,1,1,0.42,0.4242,0.58,0.1642,337,193.0
4,9,0,4,1,1,0.46,0.4545,0.51,0.1343,170,337.0
4,10,0,4,1,1,0.5,0.4848,0.51,0.194,89,170.0
4,11,0,4,1,1,0.52,0.5,0.45,0.1642,115,89.0
4,12,0,4,1,1,0.54,0.5152,0.42,0.1343,145,115.0
4,13,0,4,1,1,0.56,0.5303,0.37,0.2239,159,145.0
4,14,0,4,1,1,0.56,0.5303,0.35,0.0896,137,159.0
4,15,0,4,1,1,0.6,0.6212,0.31,0.0896,142,137.0
4,16,0,4,1,1,0.6,0.6061,0.26,0.1045,202,142.0
4,17,0,4,1,1,0.6,0.6061,0.28,0.0,388,202.0
4,18,0,4,1,1,0.56,0.5303,0.3,0.0,337,388.0
4,19,0,4,1,1,0.54,0.5152,0.32,0.0,259,337.0
4,20,0,4,1,1,0.5,0.4848,0.51,0.194,169,259.0
4,21,0,4,1,1,0.46,0.4545,0.63,0.1343,145,169.0
4,22,0,4,1,1,0.48,0.4697,0.55,0.1045,104,145.0
4,23,0,4,1,1,0.46,0.4545,0.59,0.1045,47,104.0
4,0,1,5,0,1,0.44,0.4394,0.67,0.0,27,47.0
4,1,1,5,0,1,0.44,0.4394,0.62,0.0,15,27.0
4,2,1,5,0,1,0.4,0.4091,0.76,0.0,18,15.0
4,3,1,5,0,1,0.4,0.4091,0.76,0.0,3,18.0
4,4,1,5,0,1,0.38,0.3939,0.82,0.0896,3,3.0
4,5,1,5,0,1,0.36,0.3636,0.81,0.1045,13,3.0
4,6,1,5,0,1,0.36,0.3636,0.81,0.0896,47,13.0
4,7,1,5,0,1,0.4,0.4091,0.71,0.1642,149,47.0
4,8,1,5,0,1,0.44,0.4394,0.62,0.2985,300,149.0
4,9,1,5,0,1,0.5,0.4848,0.55,0.194,178,300.0
4,10,1,5,0,1,0.5,0.4848,0.55,0.194,122,178.0
4,11,1,5,0,1,0.52,0.5,0.55,0.194,136,122.0
4,12,1,5,0,1,0.52,0.5,0.55,0.2836,200,136.0
4,13,1,5,0,1,0.54,0.5152,0.52,0.2537,180,200.0
4,14,1,5,0,1,0.54,0.5152,0.52,0.2537,163,180.0
4,15,1,5,0,1,0.54,0.5152,0.52,0.4478,162,163.0
4,16,1,5,0,1,0.52,0.5,0.55,0.4925,243,162.0
4,17,1,5,0,2,0.5,0.4848,0.63,0.3881,331,243.0
4,18,1,5,0,2,0.46,0.4545,0.67,0.3881,263,331.0
4,19,1,5,0,1,0.42,0.4242,0.77,0.3881,209,263.0
4,20,1,5,0,2,0.4,0.4091,0.76,0.3284,118,209.0
4,21,1,5,0,2,0.4,0.4091,0.76,0.2985,102,118.0
4,22,1,5,0,2,0.38,0.3939,0.82,0.3881,80,102.0
4,23,1,5,0,2,0.36,0.3485,0.81,0.194,64,80.0
4,0,0,6,0,2,0.36,0.3485,0.81,0.2239,43,64.0
4,1,0,6,0,2,0.36,0.3333,0.87,0.2836,33,43.0
4,2,0,6,0,2,0.36,0.3485,0.87,0.1343,24,33.0
4,3,0,6,0,2,0.36,0.3485,0.87,0.1642,14,24.0
4,4,0,6,0,2,0.36,0.3485,0.87,0.2239,5,14.0
4,5,0,6,0,2,0.38,0.3939,0.87,0.2836,4,5.0
4,6,0,6,0,3,0.4,0.4091,0.82,0.3284,10,4.0
4,7,0,6,0,2,0.4,0.4091,0.82,0.4179,21,10.0
4,8,0,6,0,3,0.4,0.4091,0.87,0.3582,45,21.0
4,9,0,6,0,3,0.4,0.4091,1.0,0.2985,29,45.0
4,10,0,6,0,3,0.42,0.4242,0.94,0.3881,22,29.0
4,11,0,6,0,3,0.42,0.4242,0.94,0.4478,31,22.0
4,12,0,6,0,2,0.46,0.4545,0.88,0.5821,32,31.0
4,13,0,6,0,3,0.46,0.4545,0.94,0.5224,58,32.0
4,14,0,6,0,3,0.52,0.5,0.83,0.5821,63,58.0
4,15,0,6,0,3,0.52,0.5,0.83,0.5821,78,63.0
4,16,0,6,0,3,0.5,0.4848,0.88,0.4627,33,78.0
4,17,0,6,0,3,0.5,0.4848,0.88,0.5821,15,33.0
4,18,0,6,0,2,0.5,0.4848,0.94,0.3881,38,15.0
4,19,0,6,0,2,0.52,0.5,0.94,0.4179,71,38.0
4,20,0,6,0,3,0.44,0.4394,0.94,0.2239,53,71.0
4,21,0,6,0,2,0.44,0.4394,0.94,0.0,14,53.0
4,22,0,6,0,3,0.42,0.4242,1.0,0.0,24,14.0
4,23,0,6,0,2,0.44,0.4394,0.77,0.2836,35,24.0
4,0,0,0,0,2,0.44,0.4394,0.77,0.2836,33,35.0
4,1,0,0,0,1,0.42,0.4242,0.67,0.2239,31,33.0
4,2,0,0,0,1,0.4,0.4091,0.62,0.194,29,31.0
4,3,0,0,0,1,0.4,0.4091,0.66,0.1343,25,29.0
4,4,0,0,0,1,0.36,0.3636,0.76,0.1045,7,25.0
4,5,0,0,0,1,0.36,0.3485,0.71,0.1642,3,7.0
4,6,0,0,0,1,0.36,0.3182,0.66,0.4478,8,3.0
4,7,0,0,0,1,0.36,0.3333,0.5,0.3582,16,8.0
4,8,0,0,0,1,0.38,0.3939,0.46,0.3881,43,16.0
4,9,0,0,0,1,0.4,0.4091,0.43,0.2836,102,43.0
4,10,0,0,0,1,0.42,0.4242,0.44,0.4478,211,102.0
4,11,0,0,0,1,0.46,0.4545,0.41,0.4179,304,211.0
4,12,0,0,0,1,0.46,0.4545,0.38,0.3881,354,304.0
4,13,0,0,0,1,0.5,0.4848,0.34,0.3881,343,354.0
4,14,0,0,0,1,0.52,0.5,0.34,0.3881,361,343.0
4,15,0,0,0,1,0.54,0.5152,0.32,0.5224,388,361.0
4,16,0,0,0,1,0.54,0.5152,0.3,0.3582,343,388.0
4,17,0,0,0,1,0.56,0.5303,0.3,0.4478,306,343.0
4,18,0,0,0,1,0.56,0.5303,0.3,0.3881,277,306.0
4,19,0,0,0,1,0.56,0.5303,0.3,0.2985,210,277.0
4,20,0,0,0,1,0.52,0.5,0.36,0.194,141,210.0
4,21,0,0,0,1,0.5,0.4848,0.42,0.194,83,141.0
4,22,0,0,0,1,0.5,0.4848,0.39,0.1045,70,83.0
4,23,0,0,0,1,0.44,0.4394,0.67,0.1642,56,70.0
4,0,0,1,1,1,0.46,0.4545,0.47,0.0896,39,56.0
4,1,0,1,1,1,0.46,0.4545,0.47,0.1343,19,39.0
4,2,0,1,1,1,0.42,0.4242,0.67,0.1045,16,19.0
4,3,0,1,1,1,0.42,0.4242,0.62,0.1045,7,16.0
4,4,0,1,1,1,0.4,0.4091,0.87,0.1642,6,7.0
4,5,0,1,1,1,0.4,0.4091,0.76,0.0896,16,6.0
4,6,0,1,1,1,0.4,0.4091,0.82,0.0,54,16.0
4,7,0,1,1,1,0.46,0.4545,0.63,0.0,168,54.0
4,8,0,1,1,1,0.46,0.4545,0.63,0.0,297,168.0
4,9,0,1,1,2,0.5,0.4848,0.55,0.1045,169,297.0
4,10,0,1,1,2,0.52,0.5,0.55,0.1045,109,169.0
4,11,0,1,1,2,0.54,0.5152,0.52,0.0896,123,109.0
4,12,0,1,1,2,0.56,0.5303,0.49,0.0896,184,123.0
4,13,0,1,1,2,0.56,0.5303,0.49,0.1642,169,184.0
4,14,0,1,1,2,0.58,0.5455,0.49,0.194,144,169.0
4,15,0,1,1,2,0.6,0.6212,0.43,0.194,176,144.0
4,16,0,1,1,1,0.6,0.6212,0.46,0.2836,205,176.0
4,17,0,1,1,1,0.58,0.5455,0.49,0.2836,428,205.0
4,18,0,1,1,1,0.64,0.6212,0.31,0.3582,362,428.0
4,19,0,1,1,1,0.56,0.5303,0.46,0.2537,286,362.0
4,20,0,1,1,1,0.6,0.6212,0.33,0.2985,165,286.0
4,21,0,1,1,1,0.56,0.5303,0.37,0.2836,151,165.0
4,22,0,1,1,1,0.52,0.5,0.55,0.2836,90,151.0
4,23,0,1,1,1,0.5,0.4848,0.59,0.2537,46,90.0
4,0,0,2,1,1,0.5,0.4848,0.55,0.2239,25,46.0
4,1,0,2,1,1,0.46,0.4545,0.63,0.2239,7,25.0
4,2,0,2,1,1,0.46,0.4545,0.67,0.2836,13,7.0
4,3,0,2,1,1,0.48,0.4697,0.63,0.2239,3,13.0
4,4,0,2,1,1,0.46,0.4545,0.67,0.0896,5,3.0
4,5,0,2,1,2,0.46,0.4545,0.72,0.194,18,5.0
4,6,0,2,1,2,0.48,0.4697,0.67,0.0,65,18.0
4,7,0,2,1,2,0.52,0.5,0.55,0.0,188,65.0
4,8,0,2,1,2,0.5,0.4848,0.68,0.1343,351,188.0
