mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,target,lag_1h
7,11,0,0,0,1,0.76,0.7121,0.62,0.1045,390,264.0
7,12,0,0,0,1,0.8,0.7576,0.55,0.1045,404,390.0
7,13,0,0,0,1,0.8,0.7727,0.59,0.2239,421,404.0
7,14,0,0,0,1,0.82,0.7879,0.56,0.2537,375,421.0
7,15,0,0,0,1,0.84,0.803,0.53,0.2985,376,375.0
7,16,0,0,0,1,0.84,0.803,0.53,0.2985,414,376.0
7,17,0,0,0,3,0.8,0.7424,0.49,0.8507,358,414.0
7,18,0,0,0,3,0.8,0.7424,0.49,0.8507,181,358.0
7,19,0,0,0,2,0.66,0.6061,0.83,0.194,183,181.0
7,20,0,0,0,3,0.66,0.6061,0.83,0.0,176,183.0
7,21,0,0,0,2,0.66,0.6061,0.83,0.1642,167,176.0
7,22,0,0,0,2,0.66,0.6061,0.78,0.1045,162,167.0
7,23,0,0,0,1,0.64,0.5758,0.83,0.1642,147,162.0
7,0,1,1,0,1,0.64,0.5758,0.83,0.1343,140,147.0
7,1,1,1,0,1,0.64,0.5758,0.83,0.0896,119,140.0
7,2,1,1,0,1,0.64,0.5758,0.83,0.0,63,119.0
7,3,1,1,0,1,0.64,0.5909,0.78,0.0,26,63.0
7,4,1,1,0,2,0.66,0.6061,0.78,0.0896,12,26.0
7,5,1,1,0,2,0.64,0.5758,0.83,0.1343,4,12.0
7,6,1,1,0,1,0.64,0.5758,0.89,0.1642,16,4.0
7,7,1,1,0,1,0.66,0.6061,0.83,0.1343,36,16.0
7,8,1,1,0,1,0.7,0.6667,0.74,0.1045,86,36.0
7,9,1,1,0,2,0.72,0.6818,0.66,0.0896,238,86.0
7,10,1,1,0,2,0.76,0.697,0.55,0.0896,280,238.0
7,11,1,1,0,2,0.76,0.697,0.55,0.0896,349,280.0
7,12,1,1,0,2,0.78,0.7121,0.52,0.0,447,349.0
7,13,1,1,0,2,0.78,0.7121,0.49,0.0,423,447.0
7,14,1,1,0,1,0.8,0.7273,0.46,0.0,408,423.0
7,15,1,1,0,1,0.82,0.7424,0.43,0.0896,408,408.0
7,16,1,1,0,1,0.82,0.7424,0.41,0.0,452,408.0
7,17,1,1,0,1,0.8,0.7273,0.46,0.0,436,452.0
7,18,1,1,0,1,0.8,0.7273,0.46,0.1343,418,436.0
7,19,1,1,0,2,0.78,0.7121,0.49,0.1642,375,418.0
7,20,1,1,0,2,0.76,0.697,0.55,0.1045,386,375.0
7,21,1,1,0,2,0.74,0.6818,0.62,0.1045,457,386.0
7,22,1,1,0,2,0.74,0.6818,0.62,0.1343,326,457.0
7,23,1,1,0,2,0.72,0.6818,0.7,0.1045,138,326.0
7,0,0,2,1,2,0.7,0.6515,0.65,0.1642,55,138.0
7,1,0,2,1,1,0.7,0.6515,0.65,0.1045,39,55.0
7,2,0,2,1,1,0.66,0.6212,0.74,0.0896,13,39.0
7,3,0,2,1,1,0.66,0.6212,0.74,0.2239,8,13.0
7,4,0,2,1,1,0.66,0.6212,0.69,0.1642,5,8.0
7,5,0,2,1,1,0.66,0.6212,0.69,0.0,20,5.0
7,6,0,2,1,1,0.66,0.6212,0.74,0.0896,94,20.0
7,7,0,2,1,1,0.7,0.6515,0.65,0.0896,270,94.0
7,8,0,2,1,1,0.72,0.6818,0.62,0.1343,432,270.0
7,9,0,2,1,1,0.74,0.6818,0.58,0.1343,227,432.0
7,10,0,2,1,1,0.76,0.697,0.52,0.1045,139,227.0
7,11,0,2,1,1,0.78,0.697,0.46,0.1045,172,139.0
7,12,0,2,1,1,0.8,0.7273,0.43,0.1045,201,172.0
7,13,0,2,1,1,0.82,0.7424,0.43,0.1045,203,201.0
7,14,0,2,1,1,0.8,0.7424,0.49,0.1642,178,203.0
7,15,0,2,1,1,0.82,0.7424,0.43,0.0,162,178.0
7,16,0,2,1,1,0.82,0.7576,0.46,0.1045,281,162.0
7,17,0,2,1,1,0.82,0.7576,0.46,0.1045,545,281.0
7,18,0,2,1,1,0.8,0.7576,0.55,0.1642,496,545.0
7,19,0,2,1,1,0.8,0.7727,0.59,0.1343,368,496.0
7,20,0,2,1,1,0.76,0.7273,0.66,0.1045,284,368.0
7,21,0,2,1,1,0.78,0.7424,0.62,0.2537,245,284.0
7,22,0,2,1,1,0.76,0.7273,0.66,0.2239,155,245.0
7,23,0,2,1,1,0.74,0.697,0.66,0.1642,73,155.0
7,0,0,3,1,1,0.72,0.697,0.74,0.194,37,73.0
7,1,0,3,1,1,0.7,0.6667,0.74,0.1343,15,37.0
7,2,0,3,1,1,0.7,0.6667,0.79,0.0896,5,15.0
7,3,0,3,1,1,0.7,0.6667,0.79,0.0,6,5.0
7,4,0,3,1,2,0.68,0.6364,0.83,0.0896,6,6.0
7,5,0,3,1,1,0.68,0.6364,0.83,0.0896,35,6.0
7,6,0,3,1,1,0.7,0.6667,0.79,0.0896,121,35.0
7,7,0,3,1,2,0.72,0.697,0.79,0.0,312,121.0
7,8,0,3,1,2,0.72,0.697,0.74,0.1045,428,312.0
7,9,0,3,1,3,0.7,0.6667,0.79,0.194,189,428.0
7,10,0,3,1,3,0.7,0.6667,0.79,0.0896,43,189.0
7,11,0,3,1,2,0.72,0.697,0.74,0.0,127,43.0
7,12,0,3,1,2,0.74,0.697,0.66,0.0896,152,127.0
7,13,0,3,1,2,0.74,0.697,0.7,0.1045,140,152.0
7,14,0,3,1,1,0.76,0.7273,0.66,0.2836,163,140.0
7,15,0,3,1,1,0.76,0.7273,0.7,0.2836,185,163.0
7,16,0,3,1,1,0.76,0.7273,0.7,0.2537,275,185.0
7,17,0,3,1,1,0.78,0.7424,0.59,0.2239,596,275.0
7,18,0,3,1,1,0.76,0.7121,0.62,0.194,563,596.0
7,19,0,3,1,1,0.74,0.697,0.7,0.2239,394,563.0
7,20,0,3,1,1,0.72,0.697,0.74,0.2537,312,394.0
7,21,0,3,1,1,0.7,0.6667,0.79,0.194,241,312.0
7,22,0,3,1,1,0.7,0.6667,0.79,0.194,186,241.0
7,23,0,3,1,1,0.68,0.6364,0.83,0.2239,98,186.0
7,0,0,4,1,1,0.66,0.5909,0.89,0.1343,35,98.0
7,1,0,4,1,1,0.66,0.5909,0.89,0.194,16,35.0
7,2,0,4,1,1,0.66,0.5909,0.89,0.194,8,16.0
7,3,0,4,1,1,0.64,0.5606,0.94,0.1045,4,8.0
7,4,0,4,1,1,0.64,0.5758,0.89,0.1045,4,4.0
7,5,0,4,1,1,0.64,0.5758,0.89,0.1045,32,4.0
7,6,0,4,1,2,0.64,0.5758,0.89,0.1343,118,32.0
7,7,0,4,1,2,0.66,0.5909,0.89,0.1045,292,118.0
7,8,0,4,1,2,0.7,0.6667,0.79,0.194,443,292.0
7,9,0,4,1,1,0.74,0.697,0.7,0.1642,179,443.0
7,10,0,4,1,1,0.78,0.7424,0.62,0.0,101,179.0
7,11,0,4,1,1,0.82,0.7727,0.52,0.1343,142,101.0
7,12,0,4,1,1,0.84,0.7727,0.41,0.0,171,142.0
7,13,0,4,1,1,0.86,0.7879,0.41,0.0,155,171.0
7,14,0,4,1,1,0.86,0.7879,0.41,0.2537,160,155.0
7,15,0,4,1,1,0.86,0.7879,0.41,0.2537,166,160.0
7,16,0,4,1,1,0.86,0.7727,0.39,0.2239,265,166.0
7,17,0,4,1,1,0.86,0.7576,0.36,0.2537,569,265.0
7,18,0,4,1,1,0.84,0.7576,0.44,0.2985,562,569.0
7,19,0,4,1,1,0.82,0.7727,0.52,0.2836,365,562.0
7,20,0,4,1,1,0.76,0.7121,0.58,0.3582,285,365.0
7,21,0,4,1,1,0.74,0.6818,0.62,0.1642,209,285.0
7,22,0,4,1,1,0.74,0.6818,0.62,0.1642,182,209.0
7,23,0,4,1,1,0.72,0.6818,0.66,0.0,129,182.0
7,0,0,5,1,1,0.74,0.697,0.66,0.1045,47,129.0
7,1,0,5,1,1,0.72,0.697,0.79,0.0,34,47.0
7,2,0,5,1,2,0.7,0.6667,0.74,0.1642,22,34.0
7,3,0,5,1,1,0.68,0.6364,0.79,0.1045,6,22.0
7,4,0,5,1,1,0.7,0.6667,0.79,0.2537,11,6.0
7,5,0,5,1,1,0.68,0.6364,0.79,0.2537,27,11.0
7,6,0,5,1,1,0.7,0.6667,0.74,0.1045,102,27.0
7,7,0,5,1,2,0.7,0.6667,0.79,0.194,332,102.0
7,8,0,5,1,2,0.72,0.697,0.74,0.2537,457,332.0
7,9,0,5,1,2,0.76,0.7273,0.7,0.2985,241,457.0
7,10,0,5,1,2,0.74,0.697,0.7,0.3582,138,241.0
7,11,0,5,1,2,0.74,0.7121,0.74,0.2537,165,138.0
7,12,0,5,1,2,0.76,0.7273,0.7,0.2836,213,165.0
7,13,0,5,1,2,0.78,0.7576,0.66,0.2836,229,213.0
7,14,0,5,1,2,0.8,0.7879,0.63,0.3582,216,229.0
7,15,0,5,1,2,0.8,0.7879,0.63,0.3582,141,216.0
7,16,0,5,1,3,0.68,0.6364,0.83,0.4478,132,141.0
7,17,0,5,1,3,0.66,0.5909,0.89,0.4478,167,132.0
7,18,0,5,1,1,0.66,0.6061,0.83,0.0896,316,167.0
7,19,0,5,1,1,0.66,0.6061,0.83,0.0896,270,316.0
7,20,0,5,1,1,0.66,0.6061,0.83,0.1642,250,270.0
7,21,0,5,1,2,0.66,0.6061,0.83,0.2537,204,250.0
7,22,0,5,1,2,0.66,0.6061,0.78,0.194,169,204.0
7,23,0,5,1,2,0.66,0.6061,0.78,0.0896,151,169.0
7,0,0,6,0,2,0.66,0.6061,0.83,0.1343,121,151.0
7,1,0,6,0,2,0.64,0.5758,0.89,0.1045,53,121.0
7,2,0,6,0,1,0.64,0.5758,0.89,0.1642,55,53.0
7,3,0,6,0,1,0.64,0.5758,0.89,0.1343,30,55.0
7,4,0,6,0,1,0.64,0.5758,0.83,0.2239,6,30.0
7,5,0,6,0,2,0.62,0.5606,0.88,0.1642,15,6.0
7,6,0,6,0,2,0.64,0.5758,0.83,0.194,38,15.0
7,7,0,6,0,1,0.66,0.6061,0.78,0.194,71,38.0
7,8,0,6,0,1,0.7,0.6515,0.7,0.2537,182,71.0
7,9,0,6,0,1,0.74,0.6818,0.58,0.2836,247,182.0
7,10,0,6,0,1,0.76,0.697,0.52,0.1642,264,247.0
7,11,0,6,0,1,0.78,0.697,0.46,0.2985,290,264.0
7,12,0,6,0,1,0.8,0.7273,0.46,0.2537,366,290.0
7,13,0,6,0,1,0.82,0.7424,0.41,0.2239,416,366.0
7,14,0,6,0,1,0.84,0.7424,0.36,0.1343,373,416.0
7,15,0,6,0,1,0.84,0.7273,0.34,0.0896,402,373.0
7,16,0,6,0,1,0.82,0.7273,0.38,0.0,416,402.0
7,17,0,6,0,1,0.84,0.7273,0.32,0.0,401,416.0
7,18,0,6,0,1,0.82,0.7273,0.36,0.1045,378,401.0
7,19,0,6,0,1,0.76,0.697,0.55,0.1642,306,378.0
7,20,0,6,0,1,0.76,0.7121,0.58,0.2239,314,306.0
7,21,0,6,0,1,0.74,0.6818,0.58,0.1642,238,314.0
7,22,0,6,0,1,0.72,0.6818,0.62,0.1642,214,238.0
7,23,0,6,0,1,0.72,0.6667,0.58,0.194,140,214.0
7,0,0,0,0,1,0.7,0.6515,0.61,0.1642,154,140.0
7,1,0,0,0,1,0.7,0.6515,0.61,0.1343,113,154.0
7,2,0,0,0,1,0.68,0.6364,0.69,0.0896,96,113.0
7,3,0,0,0,1,0.66,0.6212,0.74,0.0896,25,96.0
7,4,0,0,0,1,0.66,0.6212,0.69,0.0896,5,25.0
7,5,0,0,0,1,0.66,0.6212,0.74,0.0,17,5.0
7,6,0,0,0,1,0.64,0.5909,0.78,0.0896,25,17.0
7,7,0,0,0,1,0.7,0.6515,0.7,0.0896,65,25.0
7,8,0,0,0,1,0.72,0.6818,0.66,0.0,92,65.0
7,9,0,0,0,1,0.74,0.697,0.66,0.0896,169,92.0
7,10,0,0,0,1,0.76,0.697,0.55,0.1343,268,169.0
7,11,0,0,0,1,0.78,0.7273,0.55,0.194,287,268.0
7,12,0,0,0,1,0.82,0.7576,0.46,0.2836,377,287.0
7,13,0,0,0,1,0.8,0.7273,0.46,0.2985,367,377.0
7,14,0,0,0,1,0.82,0.7424,0.41,0.3284,349,367.0
7,15,0,0,0,1,0.84,0.7424,0.39,0.2836,361,349.0
7,16,0,0,0,1,0.84,0.7576,0.41,0.2836,372,361.0
7,17,0,0,0,1,0.84,0.7424,0.36,0.2239,363,372.0
7,18,0,0,0,1,0.82,0.7424,0.43,0.2836,363,363.0
7,19,0,0,0,1,0.8,0.7424,0.49,0.3284,303,363.0
7,20,0,0,0,1,0.76,0.697,0.55,0.194,268,303.0
7,21,0,0,0,1,0.74,0.6818,0.62,0.2537,227,268.0
7,22,0,0,0,1,0.74,0.697,0.66,0.2239,143,227.0
7,23,0,0,0,1,0.72,0.6818,0.66,0.2537,72,143.0
7,0,0,1,1,1,0.7,0.6515,0.65,0.194,35,72.0
7,1,0,1,1,1,0.7,0.6515,0.61,0.2836,10,35.0
7,2,0,1,1,1,0.7,0.6515,0.61,0.2239,12,10.0
7,3,0,1,1,1,0.68,0.6364,0.65,0.1642,10,12.0
7,4,0,1,1,1,0.66,0.6212,0.74,0.2239,4,10.0
7,5,0,1,1,1,0.66,0.6212,0.74,0.1343,26,4.0
7,6,0,1,1,1,0.68,0.6364,0.74,0.194,121,26.0
7,7,0,1,1,1,0.7,0.6667,0.74,0.2537,317,121.0
7,8,0,1,1,1,0.74,0.697,0.66,0.2836,420,317.0
7,9,0,1,1,1,0.78,0.7424,0.59,0.2985,208,420.0
7,10,0,1,1,1,0.8,0.7576,0.55,0.3582,117,208.0
7,11,0,1,1,1,0.82,0.7879,0.56,0.2985,128,117.0
7,12,0,1,1,1,0.84,0.803,0.53,0.2836,148,128.0
7,13,0,1,1,1,0.86,0.8182,0.5,0.2537,141,148.0
7,14,0,1,1,1,0.86,0.8333,0.53,0.2836,134,141.0
7,15,0,1,1,1,0.86,0.8485,0.56,0.4179,146,134.0
7,16,0,1,1,1,0.86,0.8485,0.56,0.3881,239,146.0
7,17,0,1,1,1,0.86,0.8485,0.56,0.4179,514,239.0
7,18,0,1,1,1,0.86,0.8333,0.53,0.3881,472,514.0
7,19,0,1,1,1,0.84,0.8333,0.59,0.3284,373,472.0
7,20,0,1,1,1,0.72,0.697,0.74,0.4179,236,373.0
7,21,0,1,1,1,0.7,0.6667,0.79,0.4179,130,236.0
7,22,0,1,1,1,0.72,0.697,0.74,0.1343,90,130.0
7,23,0,1,1,1,0.7,0.6667,0.79,0.1343,55,90.0
7,0,0,2,1,1,0.7,0.6667,0.79,0.1343,22,55.0
7,1,0,2,1,1,0.7,0.6667,0.79,0.0896,14,22.0
7,2,0,2,1,1,0.7,0.6667,0.79,0.1045,9,14.0
7,3,0,2,1,2,0.7,0.6667,0.79,0.0,8,9.0
7,4,0,2,1,1,0.7,0.6667,0.79,0.1642,6,8.0
7,5,0,2,1,1,0.7,0.6667,0.79,0.0896,25,6.0
7,6,0,2,1,1,0.74,0.6818,0.58,0.2239,115,25.0
7,7,0,2,1,1,0.76,0.697,0.55,0.194,330,115.0
7,8,0,2,1,1,0.76,0.7121,0.58,0.2239,417,330.0
7,9,0,2,1,1,0.78,0.7273,0.55,0.4925,176,417.0
7,10,0,2,1,1,0.82,0.7727,0.52,0.1642,123,176.0
7,11,0,2,1,1,0.82,0.7727,0.52,0.1642,125,123.0
7,12,0,2,1,1,0.86,0.7879,0.44,0.2985,163,125.0
7,13,0,2,1,1,0.86,0.803,0.47,0.2239,136,163.0
7,14,0,2,1,1,0.9,0.8485,0.42,0.2985,124,136.0
7,15,0,2,1,1,0.9,0.8485,0.42,0.3582,148,124.0
7,16,0,2,1,1,0.86,0.7879,0.44,0.2836,202,148.0
7,17,0,2,1,1,0.88,0.8182,0.44,0.2836,428,202.0
7,18,0,2,1,1,0.86,0.803,0.47,0.2985,511,428.0
7,19,0,2,1,1,0.84,0.7576,0.44,0.2836,337,511.0
7,20,0,2,1,1,0.82,0.7424,0.43,0.194,308,337.0
7,21,0,2,1,1,0.82,0.7424,0.43,0.1045,258,308.0
7,22,0,2,1,1,0.8,0.7273,0.46,0.1343,194,258.0
7,23,0,2,1,1,0.78,0.7121,0.52,0.0,79,194.0
7,0,0,3,1,1,0.76,0.7121,0.62,0.0,46,79.0
7,1,0,3,1,1,0.76,0.697,0.55,0.0,12,46.0
7,2,0,3,1,1,0.76,0.697,0.55,0.0,5,12.0
7,3,0,3,1,1,0.74,0.6818,0.58,0.194,4,5.0
7,4,0,3,1,1,0.74,0.6818,0.58,0.2537,5,4.0
7,5,0,3,1,1,0.74,0.6818,0.58,0.194,26,5.0
7,6,0,3,1,1,0.74,0.6818,0.58,0.1642,121,26.0
7,7,0,3,1,1,0.76,0.697,0.55,0.2537,313,121.0
7,8,0,3,1,1,0.8,0.7424,0.49,0.2537,449,313.0
7,9,0,3,1,1,0.82,0.7424,0.41,0.194,186,449.0
7,10,0,3,1,1,0.82,0.7576,0.46,0.194,113,186.0
7,11,0,3,1,1,0.84,0.7424,0.39,0.1642,165,113.0
7,12,0,3,1,1,0.84,0.7576,0.41,0.2836,174,165.0
7,13,0,3,1,3,0.82,0.7576,0.46,0.1343,158,174.0
7,14,0,3,1,3,0.82,0.7576,0.46,0.1343,116,158.0
7,15,0,3,1,3,0.64,0.5606,0.94,0.1343,46,116.0
7,16,0,3,1,2,0.66,0.5909,0.89,0.0,141,46.0
7,17,0,3,1,1,0.7,0.6667,0.79,0.0,488,141.0
7,18,0,3,1,1,0.72,0.697,0.79,0.1343,463,488.0
7,19,0,3,1,1,0.7,0.6667,0.79,0.1045,419,463.0
7,20,0,3,1,1,0.7,0.6667,0.84,0.1642,342,419.0
7,21,0,3,1,1,0.7,0.6667,0.79,0.1045,250,342.0
7,22,0,3,1,1,0.68,0.6364,0.83,0.194,184,250.0
7,23,0,3,1,1,0.66,0.6061,0.83,0.2537,116,184.0
7,0,0,4,1,1,0.66,0.6212,0.69,0.2985,46,116.0
7,1,0,4,1,1,0.66,0.6212,0.61,0.2537,25,46.0
7,2,0,4,1,1,0.64,0.6212,0.57,0.2985,10,25.0
7,3,0,4,1,1,0.62,0.6212,0.57,0.2985,6,10.0
7,4,0,4,1,1,0.62,0.6212,0.53,0.2537,6,6.0
7,5,0,4,1,1,0.6,0.6212,0.56,0.2239,28,6.0
7,6,0,4,1,1,0.6,0.6061,0.6,0.2239,130,28.0
7,7,0,4,1,1,0.62,0.6212,0.53,0.2537,334,130.0
7,8,0,4,1,1,0.64,0.6212,0.5,0.3582,486,334.0
7,9,0,4,1,1,0.68,0.6364,0.47,0.2836,224,486.0
7,10,0,4,1,1,0.7,0.6364,0.42,0.2537,127,224.0
7,11,0,4,1,1,0.72,0.6515,0.37,0.2239,148,127.0
7,12,0,4,1,1,0.74,0.6515,0.35,0.2537,223,148.0
7,13,0,4,1,1,0.76,0.6667,0.33,0.3284,177,223.0
7,14,0,4,1,1,0.74,0.6515,0.35,0.2836,178,177.0
7,15,0,4,1,1,0.76,0.6667,0.33,0.2985,180,178.0
7,16,0,4,1,1,0.76,0.6667,0.33,0.1343,274,180.0
7,17,0,4,1,1,0.74,0.6515,0.37,0.1343,595,274.0
7,18,0,4,1,1,0.72,0.6515,0.42,0.194,578,595.0
7,19,0,4,1,1,0.72,0.6515,0.39,0.2239,400,578.0
7,20,0,4,1,1,0.7,0.6364,0.42,0.2239,348,400.0
7,21,0,4,1,1,0.66,0.6212,0.5,0.1343,261,348.0
7,22,0,4,1,1,0.64,0.6212,0.57,0.0896,176,261.0
7,23,0,4,1,1,0.64,0.6061,0.65,0.2537,124,176.0
7,0,0,5,1,1,0.62,0.5909,0.73,0.2239,80,124.0
7,1,0,5,1,1,0.62,0.5909,0.73,0.194,20,80.0
7,2,0,5,1,1,0.6,0.5758,0.78,0.1642,38,20.0
7,3,0,5,1,1,0.6,0.5909,0.73,0.194,7,38.0
7,4,0,5,1,1,0.6,0.5909,0.73,0.1642,10,7.0
7,5,0,5,1,1,0.6,0.5909,0.73,0.1343,23,10.0
7,6,0,5,1,2,0.6,0.5909,0.73,0.1045,120,23.0
7,7,0,5,1,1,0.64,0.6061,0.65,0.1045,274,120.0
7,8,0,5,1,1,0.64,0.6061,0.65,0.2537,564,274.0
7,9,0,5,1,1,0.68,0.6364,0.54,0.194,207,564.0
7,10,0,5,1,2,0.66,0.6212,0.61,0.1642,166,207.0
7,11,0,5,1,1,0.7,0.6515,0.54,0.1343,210,166.0
7,12,0,5,1,1,0.7,0.6515,0.48,0.194,238,210.0
7,13,0,5,1,1,0.7,0.6515,0.54,0.194,247,238.0
7,14,0,5,1,1,0.7,0.6515,0.51,0.194,265,247.0
7,15,0,5,1,1,0.72,0.6515,0.45,0.1642,237,265.0
7,16,0,5,1,1,0.72,0.6667,0.51,0.194,361,237.0
7,17,0,5,1,1,0.74,0.6667,0.42,0.2537,587,361.0
7,18,0,5,1,1,0.72,0.6515,0.45,0.2239,496,587.0
7,19,0,5,1,1,0.7,0.6364,0.45,0.2239,394,496.0
7,20,0,5,1,1,0.7,0.6515,0.51,0.2239,343,394.0
7,21,0,5,1,1,0.66,0.6212,0.54,0.1045,261,343.0
7,22,0,5,1,1,0.66,0.6212,0.57,0.2239,223,261.0
7,23,0,5,1,1,0.64,0.6212,0.61,0.1642,167,223.0
7,0,0,6,0,1,0.62,0.6061,0.65,0.194,110,167.0
7,1,0,6,0,1,0.6,0.5909,0.69,0.1045,75,110.0
7,2,0,6,0,1,0.6,0.5909,0.73,0.1343,58,75.0
7,3,0,6,0,1,0.6,0.5758,0.78,0.1343,26,58.0
7,4,0,6,0,1,0.6,0.5909,0.73,0.0896,16,26.0
7,5,0,6,0,1,0.58,0.5455,0.78,0.0896,10,16.0
7,6,0,6,0,1,0.6,0.5758,0.78,0.1642,37,10.0
7,7,0,6,0,1,0.62,0.5909,0.73,0.1343,52,37.0
7,8,0,6,0,1,0.66,0.6212,0.65,0.1642,127,52.0
7,9,0,6,0,1,0.7,0.6515,0.54,0.2239,222,127.0
7,10,0,6,0,1,0.72,0.6667,0.54,0.194,322,222.0
7,11,0,6,0,1,0.74,0.6667,0.48,0.2239,396,322.0
7,12,0,6,0,1,0.76,0.6818,0.43,0.2836,463,396.0
7,13,0,6,0,1,0.76,0.6818,0.45,0.2985,497,463.0
7,14,0,6,0,1,0.74,0.6667,0.45,0.2985,433,497.0
7,15,0,6,0,1,0.76,0.6818,0.45,0.3284,428,433.0
7,16,0,6,0,1,0.76,0.6818,0.45,0.2836,425,428.0
7,17,0,6,0,1,0.76,0.6818,0.45,0.2239,475,425.0
7,18,0,6,0,1,0.76,0.6818,0.45,0.2836,428,475.0
7,19,0,6,0,1,0.74,0.6818,0.48,0.194,406,428.0
7,20,0,6,0,1,0.72,0.6667,0.51,0.2239,296,406.0
7,21,0,6,0,1,0.7,0.6515,0.58,0.2239,252,296.0
7,22,0,6,0,1,0.7,0.6515,0.65,0.2836,201,252.0
7,23,0,6,0,1,0.68,0.6364,0.61,0.2239,168,201.0
7,0,0,0,0,1,0.66,0.6212,0.65,0.2239,125,168.0
7,1,0,0,0,1,0.64,0.6061,0.69,0.194,102,125.0
7,2,0,0,0,1,0.64,0.6061,0.69,0.2239,94,102.0
7,3,0,0,0,1,0.64,0.6061,0.69,0.2239,47,94.0
7,4,0,0,0,1,0.62,0.5909,0.73,0.1642,10,47.0
7,5,0,0,0,1,0.64,0.6061,0.69,0.2239,12,10.0
7,6,0,0,0,1,0.62,0.5909,0.73,0.1642,21,12.0
7,7,0,0,0,1,0.64,0.6061,0.73,0.1642,50,21.0
7,8,0,0,0,1,0.68,0.6364,0.65,0.2239,118,50.0
7,9,0,0,0,1,0.72,0.6667,0.58,0.2239,184,118.0
7,10,0,0,0,1,0.74,0.6818,0.6,0.2239,304,184.0
7,11,0,0,0,1,0.76,0.697,0.55,0.2836,391,304.0
7,12,0,0,0,1,0.76,0.697,0.55,0.2836,420,391.0
7,13,0,0,0,1,0.8,0.7424,0.49,0.2985,472,420.0
7,14,0,0,0,1,0.8,0.7424,0.49,0.3582,430,472.0
7,15,0,0,0,1,0.82,0.7424,0.43,0.2985,324,430.0
7,16,0,0,0,1,0.8,0.7273,0.46,0.2985,317,324.0
7,17,0,0,0,1,0.8,0.7424,0.49,0.3881,369,317.0
7,18,0,0,0,1,0.8,0.7273,0.46,0.2985,390,369.0
7,19,0,0,0,1,0.76,0.697,0.55,0.2836,379,390.0
7,20,0,0,0,1,0.76,0.7121,0.58,0.2537,262,379.0
7,21,0,0,0,1,0.74,0.6818,0.62,0.2239,207,262.0
7,22,0,0,0,1,0.72,0.6818,0.66,0.2239,181,207.0
7,23,0,0,0,1,0.7,0.6667,0.74,0.1343,93,181.0
7,0,0,1,1,1,0.7,0.6667,0.74,0.1343,51,93.0
7,1,0,1,1,1,0.7,0.6667,0.74,0.2239,25,51.0
7,2,0,1,1,1,0.66,0.6061,0.83,0.2239,10,25.0
7,3,0,1,1,1,0.66,0.6061,0.78,0.194,7,10.0
7,4,0,1,1,1,0.64,0.5909,0.78,0.1642,4,7.0
7,5,0,1,1,1,0.64,0.5909,0.78,0.1045,17,4.0
7,6,0,1,1,1,0.64,0.5758,0.83,0.1045,105,17.0
7,7,0,1,1,1,0.68,0.6364,0.74,0.2239,277,105.0
7,8,0,1,1,1,0.7,0.6515,0.7,0.194,347,277.0
7,9,0,1,1,1,0.74,0.697,0.67,0.2239,203,347.0
7,10,0,1,1,1,0.76,0.7121,0.62,0.194,130,203.0
7,11,0,1,1,1,0.8,0.7576,0.55,0.0896,141,130.0
7,12,0,1,1,1,0.8,0.7727,0.59,0.194,165,141.0
7,13,0,1,1,1,0.82,0.7879,0.56,0.2537,152,165.0
7,14,0,1,1,1,0.82,0.7879,0.56,0.3284,138,152.0
7,15,0,1,1,1,0.84,0.803,0.53,0.3284,164,138.0
7,16,0,1,1,1,0.84,0.803,0.53,0.2836,265,164.0
7,17,0,1,1,1,0.84,0.7879,0.49,0.3284,545,265.0
7,18,0,1,1,1,0.82,0.7727,0.49,0.3582,558,545.0
7,19,0,1,1,1,0.8,0.7576,0.55,0.2239,398,558.0
7,20,0,1,1,1,0.78,0.7424,0.59,0.2239,323,398.0
7,21,0,1,1,1,0.74,0.697,0.66,0.194,202,323.0
7,22,0,1,1,1,0.76,0.7273,0.66,0.2239,140,202.0
7,23,0,1,1,1,0.74,0.697,0.66,0.1642,91,140.0
7,0,0,2,1,1,0.74,0.697,0.66,0.1045,51,91.0
7,1,0,2,1,2,0.74,0.697,0.66,0.1343,13,51.0
7,2,0,2,1,1,0.72,0.6818,0.7,0.1642,13,13.0
7,3,0,2,1,1,0.72,0.6818,0.7,0.1642,3,13.0
7,4,0,2,1,1,0.72,0.6818,0.7,0.1343,5,3.0
7,5,0,2,1,2,0.7,0.6667,0.74,0.1045,19,5.0
7,6,0,2,1,2,0.72,0.697,0.74,0.1045,134,19.0
7,7,0,2,1,2,0.74,0.697,0.7,0.1642,315,134.0
7,8,0,2,1,2,0.76,0.7273,0.7,0.1642,412,315.0
7,9,0,2,1,2,0.8,0.7879,0.63,0.1343,199,412.0
7,10,0,2,1,2,0.82,0.7879,0.56,0.1642,141,199.0
7,11,0,2,1,1,0.82,0.803,0.59,0.0,127,141.0
7,12,0,2,1,1,0.84,0.8182,0.56,0.0896,153,127.0
7,13,0,2,1,1,0.86,0.8333,0.53,0.1045,172,153.0
7,14,0,2,1,1,0.86,0.8182,0.5,0.194,152,172.0
7,15,0,2,1,1,0.88,0.8182,0.44,0.194,158,152.0
7,16,0,2,1,1,0.9,0.8485,0.42,0.2985,277,158.0
7,17,0,2,1,1,0.8,0.803,0.66,0.0,513,277.0
